pair_type,soft_score,topic_1,text_1,text_2
different_topic,0.5205039729674658,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,the statutory retirement age should in the future not remain at 63 years.
different_topic,0.41927677869796753,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,That's why the statutory health insurance companies should not cover such treatments.
different_topic,0.4631490611260937,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,"If however one could find a compromise between green space and housing, then Tempelhofer Feld should definitely be made available for residential construction."
same_topic,0.6619193582765518,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,I argue categorically in favour of over-the-counter availability of the morning-after pill in pharmacies.
different_topic,0.4589612739426749,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,the EU should intervene right away.
different_topic,0.45814505120118465,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63."
different_topic,0.26002868115901945,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,It would be fair to make them into an Olympic event.
different_topic,0.40332572493288255,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,A cap on rent increases upon tenant change is therefore not to be supported.
different_topic,0.4873058155730919,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,Opening on Sundays and holidays would therefore help both customers and shops.
different_topic,0.35098290531074294,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,Higher penalties for dog dirt are pointless as long as there is not enough personnel to enforce them.
different_topic,0.4682794710000356,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,I am not of the opinion that the retirement age should be set at 63 years.
different_topic,0.4358756293853124,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,"After the new BER Airport has been commissioned, Tegel should definitely be closed."
different_topic,0.3804557987234809,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,Not everyone should be obliged to pay the TV & radio licence.
different_topic,0.40917525688807166,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,Actually it would be justified if all German universities charged tuition fees.
different_topic,0.37828922407193616,over_the_counter_morning_after_pill,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.,Current regulations for the calculation of the total grade should therefore be maintained.
