topic,arg_A,arg_B,text_A,text_B,type_A,type_B,sbert_score
keep_retirement_at_63,a2,a1,and the age of those who are physically and mentally fit is increasing steadily.,"Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.",premise,objection,0.3745
keep_retirement_at_63,a4,a6,Yet no one should be required to work for more than 40 years.,The danger here is that experienced junior staff is not available in sufficient numbers.,objection,premise,0.3745
keep_retirement_at_63,a5,a1,And we'd have to offer more leisure activities for seniors.,I am not of the opinion that the retirement age should be set at 63 years.,premise,claim,0.374
keep_retirement_at_63,a3,a5,"Also, one isn't taking responsibility for society if one gives up one's experienced, healthy and highly qualified capabilities earlier than necessary for private/personal reasons.","but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",premise,objection,0.3722
keep_retirement_at_63,a2,a3,and the age of those who are physically and mentally fit is increasing steadily.,"Also, one isn't taking responsibility for society if one gives up one's experienced, healthy and highly qualified capabilities earlier than necessary for private/personal reasons.",premise,premise,0.3716
keep_retirement_at_63,a4,a3,"For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,",The introductory phase of retirement at 63 would also be a particular challenge,premise,premise,0.3715
keep_retirement_at_63,a1,a1,"Germany's aging society is undergoing demographic change,","Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.",premise,objection,0.3705
keep_retirement_at_63,a5,a2,"and furthermore, due to today's healthcare most people in many occupations are fitter for work in old age than before.",Only the question remains whether this early 'leisure' will be nicer if you have no idea what do to all day and you statistically still have almost 20 (!!!) years to go?,premise,premise,0.3701
keep_retirement_at_63,a2,a4,Only the question remains whether this early 'leisure' will be nicer if you have no idea what do to all day and you statistically still have almost 20 (!!!) years to go?,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",premise,claim,0.37
keep_retirement_at_63,a1,a2,I am not of the opinion that the retirement age should be set at 63 years.,"as the population in Germany has, viewed demographically, a disproportionate number of old people,",claim,premise,0.3694
keep_retirement_at_63,a1,a5,"Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.","but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",objection,objection,0.3682
keep_retirement_at_63,a3,a4,Thus social security and pension costs are increasing.,"Admittedly the number of immigrants is constantly rising in Germany,",premise,objection,0.3627
keep_retirement_at_63,a1,a4,"Germany's aging society is undergoing demographic change,",Yet no one should be required to work for more than 40 years.,premise,objection,0.3626
keep_retirement_at_63,a2,a2,"People are getting older on average,","and physical and psychological wear on personnel is steadily increasing,",objection,objection,0.3589
keep_retirement_at_63,a3,a4,Thus social security and pension costs are increasing.,as upon introduction many current employees of advanced age would immediately be eligible to retire.,premise,premise,0.3557
keep_retirement_at_63,a1,a2,"Germany's aging society is undergoing demographic change,","and physical and psychological wear on personnel is steadily increasing,",premise,objection,0.3552
keep_retirement_at_63,a3,a5,the statutory retirement age should in the future not remain at 63 years.,This is detrimental for Germany as a business location and leaves employers without a transition period.,claim,premise,0.3543
keep_retirement_at_63,a1,a3,"Germany's aging society is undergoing demographic change,",the statutory retirement age should in the future not remain at 63 years.,premise,claim,0.3542
keep_retirement_at_63,a4,a2,Without them we'd forgo a great deal of collected experience.,This would mean that organizations would be lacking a great deal of manpower in the future.,premise,premise,0.3533
keep_retirement_at_63,a3,a4,"Also, one isn't taking responsibility for society if one gives up one's experienced, healthy and highly qualified capabilities earlier than necessary for private/personal reasons.",as upon introduction many current employees of advanced age would immediately be eligible to retire.,premise,premise,0.3529
keep_retirement_at_63,a5,a5,This is detrimental for Germany as a business location and leaves employers without a transition period.,"but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.",premise,objection,0.3522
keep_retirement_at_63,a1,a6,Although the workload is getting heavier in many professions,The danger here is that experienced junior staff is not available in sufficient numbers.,objection,premise,0.3482
keep_retirement_at_63,a2,a3,"People are getting older on average,",The introductory phase of retirement at 63 would also be a particular challenge,objection,premise,0.348
keep_retirement_at_63,a4,a2,as upon introduction many current employees of advanced age would immediately be eligible to retire.,"as the population in Germany has, viewed demographically, a disproportionate number of old people,",premise,premise,0.3455
keep_retirement_at_63,a3,a4,Thus social security and pension costs are increasing.,Yet no one should be required to work for more than 40 years.,premise,objection,0.3394
keep_retirement_at_63,a4,a3,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63.",and constantly declining birth rates are being recorded.,claim,premise,0.3393
keep_retirement_at_63,a3,a4,the statutory retirement age should in the future not remain at 63 years.,"For, due to the low birth rate, the proportion of the elderly population and with it pension costs are on the rise,",claim,premise,0.3382
keep_retirement_at_63,a1,a2,"No, the retirement age should be raised to 65 again.","as the population in Germany has, viewed demographically, a disproportionate number of old people,",claim,premise,0.3373
